Tweet;Tradução;Sentimento;Favoritos;Retweets;Data;Location;
RT : Gente, e essa roupa do Lulu Santos hahaha morri !!! Essa música ??  Mas o teu amor me cura  ;RT : the People, and this outfit of Lulu Santos hahaha I died !!! This song can can But your love heals me;2;0;2;03/11/2016;Rio de Janeiro, Brasil;
Gente, os piores cantores do The Voice são os técnicos... ;People, the worst singers of the Voice are the technical...;1;0;0;03/11/2016;São Paulo;
RT : Canta aqui na minha cama, tesudo ;RT : Sings here in my bed, horny;2;0;4;03/11/2016;flexalcity;
VAI TER IVETE SIMMMMMM  AMO A IVETE NO THE VOICE, GNT;WILL HAVE IVETE SIMMMMMM LOVE HER ON THE VOICE, GNT;2;0;1;03/11/2016;Guarujá, Brasil;
RT : 31 lindo desse jeito? Jesus amado ;RT : 31 beautiful that way? Jesus loved;1;0;3;03/11/2016;??;
essa batida envolvente kkkkkk ;this beat surrounding.;2;0;0;03/11/2016;sampa;
RT : Ivete quarta-feira no programa! Amo ??? ;RT : Ivete Wednesday in the program! I love ???;2;0;3;03/11/2016;Salvador, Brasil;
O Lulu falou das melismas e ta fazendo várias... Vai entender kkkk ;The Lulu spoke of the melismas and ta doing a lot... Go figure.;2;1;0;03/11/2016;Santo André, Brasil;
Que roupa é essa ?  ;What outfit is this ?;2;2;0;03/11/2016;São Paulo;
Vai começar a melhor fase do programa, com a Ivete Sangalo, As batalhas!  http ;Will begin the best phase of the program, with Ivete Sangalo, The battles! http;4;11;8;03/11/2016;São Paulo, Brasil;
Programa da semana vai ser de novo na quarta feira, no mesmo dia e o horário que os resultados de The X Factor Brasil. ;Program of the week will be again on Wednesday, on the same day and time that the results of The X Factor Brasil.;1;0;0;03/11/2016;Caraguatatuba, São Paulo;
RT : Infiel da Mariília Mendonça é o hino da sofrência. ;RT : the Unfaithful of the Mariília Mendonça is the anthem of the sofrência.;2;0;211;03/11/2016;;
RT : Ivete e Cláudia? Que  ;RT : Ivete and Claudia? That;2;0;3;03/11/2016;Heaven;
Olá podemos  http ;Hello can http;2;0;0;03/11/2016;São Paulo, Brasil;
Mas o teu amor me cura, de uma loucura qualquer ?? ;But your love heals me, a madness any ??;1;0;1;03/11/2016;Brazil,São Paulo;
Cês aí babando ovo pro cara e nem repararam que ele levou o namorado junto...   http ;Anish there drooling egg guy and not noticed that he took the boyfriend along... http;2;3;1;03/11/2016;Campinas - SP - Brasil;
Uuuuulllll veveta semana que vem, já amo mais que chocolate ? ;Uuuuulllll members next week, already love more than chocolate ?;2;0;0;03/11/2016;Taubaté - SP ;
sobre o Gabriel: tenho interesse ;about Gabriel: I'm interested;2;0;0;03/11/2016;São Paulo, Brasil;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;Duque de Caxias, Brasil;
Ivete quarta-feira no programa! Amo ??? ;Ivete Wednesday in the program! I love ???;2;4;3;03/11/2016;Santos - SP;
ta acabando CHORANDO ;ta ending up CRYING;2;1;0;03/11/2016;Campinas, São Paulo;
Como não viraram a cadeira pra esse cara maravilho?  ;How do not turned the chair for this guy I wonder?;2;0;0;03/11/2016;São Paulo, Brasil;
RT : Que cara lindo esse Gabriel e ainda cantou Luaaan ? omg  ;RT : What a beautiful guy that Gabriel and even sang Luaaan ? omg;3;0;1;03/11/2016;Rio das Ostras, Brasil;
RT : Achei esse look do Lulu tendência ;RT : I Thought this look of the Lulu trend;1;0;3;03/11/2016;Paraná;
Trouxeram Veveta pra levantar esse programa caido ????? ;Brought Members to get this program o ?????;1;0;1;03/11/2016;São Paulo;
Semana que vem já teremos Ivete Sangalo para abrilhantar esse time cansado de jurados do  ???;Next week we will already Ivete Sangalo to commemorate this time tired of the judges of the ???;1;4;2;03/11/2016;São Paulo;
  MARAVILHOSO!!!!!! ? _ ?       ;WONDERFUL!!!!!! ? _ ?;2;1;0;03/11/2016;Santos/SP - BRASIL;
Que roupa é essa? ;What outfit is this?;2;1;0;03/11/2016;;
Invete fazendo o que no The Voice ?  ;Invete doing on The Voice ?;2;0;0;03/11/2016;Guarujá - SP;
Deveria Virar a cadeira pra Lord Baiana . Mas um Sertanejo nessa Merda aff .. Ta virando Sacanagem ;Should Turn the chair to Lord of Bahia . But a Countryman in this Shit aff .. Ta turning Slutty;3;0;0;03/11/2016;Arujá, Brasil;
Me ensina a usar lápis sem borrar Lulu ;Teaches Me to use a pencil without smudging Lulu;2;1;0;03/11/2016;São Paulo;
Ivete e Cláudia? Que  ;Ivete and Claudia? That;2;3;3;03/11/2016;São Paulo;
Eu Virava tudo pra ele ????????  http ;I Turned everything to it ???????? http;2;0;0;03/11/2016;Santa Catarina, Brasil;
RT : MEUDEUS Q HOMBRE É ESSE ;RT : YOUTU.BE Q] IS THIS;2;0;1;03/11/2016;São Paulo;
RT : Ivete Sangalo terá a função de Dona da Porra Toda no ;RT : Ivete Sangalo will be the role of the Mistress of the Cum All in;2;0;32;03/11/2016;;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;Brooklyn, NY;
VEVETAAA ?? ;VEVETAAA ? can;2;0;0;03/11/2016;Santos/SP;
RT : Fico olhando pra Claudia, me dá uma vontade de abraçar ela e não soltar nunca mais ?  ;RT : I'm staring at Claudia, gives me a desire to embrace it and not release to never more can;2;0;4;03/11/2016;;
Oi moço, tô interessada. Não disse pelo que    http ;Hi lad, I'm interested. Not said by that ... http;2;0;0;03/11/2016;Sorocaba, Brasil;
gente n aguento esse homem ;we n stand this man;2;0;0;03/11/2016;sampa;
Gente, e essa roupa do Lulu Santos hahaha morri !!! Essa música ??  Mas o teu amor me cura  ;People, and that outfit of Lulu Santos hahaha I died !!! This song can can But your love heals me;1;3;2;03/11/2016;São Paulo, Brasil ;
Me apaixonei perdidamente por vc Q voz Q homem ;I fell in love madly for vc Q voice Q man;1;0;0;03/11/2016;Santo André, Brasil;
Ué como assim já acabou ? ;Huh, how so already just ?;2;0;0;03/11/2016;São Paulo, Brasil;
RT : Ivete Sangalo terá a função de Dona da Porra Toda no ;RT : Ivete Sangalo will be the role of the Mistress of the Cum All in;2;0;32;03/11/2016;Juazeiro do Norte - Ceará;
VSF Julia Ribeiro melhor voz da noite, esses técnicos fecham o time com tanta gente ? e deixam uma cantora dessa passar ;SOG Julia Ribeiro best voice of the night, these technicians close the time with so many people ? and leave a singer of this pass;2;0;0;03/11/2016;São José dos Campos - SP;
Vem quarta-feira, vem com tudo pq quero ver VEVETA no ;Comes on Wednesday, comes with everything cuz I want to see MEMBERS in the;1;0;0;03/11/2016;São Paulo;
MELHOR PROGRAMA!  ;BEST PROGRAM!;2;0;0;03/11/2016;São Paulo, Brasil;
  puro interesse hahahahaha ;pure interest hahahahaha;3;0;0;03/11/2016;Campinas, São Paulo;
RT : Ivete Sangalo terá a função de Dona da Porra Toda no ;RT : Ivete Sangalo will be the role of the Mistress of the Cum All in;2;0;32;03/11/2016;Beagá ;
Lulu é maravilhoso né?! ;Lulu is wonderful, right?!;0;1;0;03/11/2016;São Paulo, Brasil;
Amo essa voz do lulu ? ;Love this voice of lulu can;2;0;0;03/11/2016;São Paulo, Brasil;
maior maior guilty pleasure é gostar das musicas do lulu ;largest biggest guilty pleasure is to enjoy the music of lulu;1;0;0;03/11/2016;São Paulo;
Gabriel e Bruno meus favoritos!!! Vamos com tudo!!! Se precisar do meu voto já ganhou. Parabéns  ;Gabriel and Bruno are my favorites!!! Let's go with everything!!! If you need my vote already won. Congratulations;1;0;1;03/11/2016;São Paulo, Brasil;
Aquele menino de 16 anos também é bem bonito, não aguento ;One boy of 16 years is also very beautiful, I can not stand;3;0;0;03/11/2016;Valinhos, São Paulo;
RT : Obrigada por virar Teló ;RT : Thank you for turning Teló;2;0;1;03/11/2016;Itu, São Paulo;
Ahhh  !!! amo "Tudo Bem" !!! Alias, amo todas .... Obrigada ;Ahhh !!! I love "All is Well" !!! Alias, I love all .... Thank you;3;0;0;03/11/2016;Brasil;
RT : Esse Gabriel (lindo!) vai ganhar o . Anotem aí;RT : This Gabriel (gorgeous!) will win the . Write them down here;3;0;7;03/11/2016;Rio de Janeiro, Brasil;
Achei esse look do Lulu tendência ;I thought this look of the Lulu trend;1;4;3;03/11/2016;São Paulo, Brasil;
Que cara lindo esse Gabriel e ainda cantou Luaaan ? omg  ;What a lovely guy that Gabriel and even sang Luaaan ? omg;3;0;1;03/11/2016;Campinas, São Paulo;
Até eu viro pro Gabriel ;Until I turn pro Gabriel;2;0;0;03/11/2016;Jundiaí, São Paulo;
RT : Não guento esse povo com 17 anos que vai no  só pra humilhar a gente com nossas voz de gralha;RT : guenta that people with 17 years old that goes in just to humiliate us with our voice of jackdaw;2;0;15;03/11/2016;Diamantina;
To no aguarde do memes pra essa roupa do Lulu ;To not wait for the memes to this outfit from Lulu;1;1;1;03/11/2016;Santo André, Brasil;
IVETE É MARAVILHOSA.  ;IVETE IS WONDERFUL.;2;0;0;03/11/2016;Mauá, Brasil;
Gabriel entrou cantando sertanojo, quem liga? ? ;Gabriel entered singing sertanojo, who cares? ?;2;0;0;03/11/2016;São Paulo - Brasil;
As batalhas têm todos os ingredientes para serem fodas! ;The battles have all the ingredients to be fucking!;2;0;0;03/11/2016;São Paulo, Brasil;
Pro Gabriel Correia eu viro sem pestanejar só não disse o que ;Pro Gabriel Correia I turn around without even blinking only not said that;2;5;2;03/11/2016;São Paulo, Brasil;
RT : Não acredito que ele perdeu aquela menina de voz maravilhosa , pra escolher mais uma de voz muito comum ??  …;RT : I can't believe he lost that girl wonderful voice to choose a voice very common ?? ...;2;0;1;03/11/2016;aqui;
ate o momento eu to torcendo pelo   ó;so far I'm cheering for o;1;1;0;03/11/2016;Campinas, São Paulo;
Ivete vai bombar ? ;Ivete vai bombar ?;2;0;1;03/11/2016;são Paulo ;
Ele ta de lápis? ;He ta pencil?;2;1;0;03/11/2016;São Paulo;
RT : Além de lindo canta muito! Como que respira mesmo? ;RT : in Addition to beautiful sings very! As that breathes the same?;3;0;1;03/11/2016;cf;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;;
Lindo mesmo!  http ;Gorgeous even! http;3;1;0;03/11/2016;São Paulo;
RT :  Para quem interessar, segue o Twitter do gato >>     ;RT : For those interested, follow the Twitter cat >>;2;0;3;03/11/2016;São Paulo;
  nem veio assistir  com a gente hj! Hashtag CHATIADO ? ;neither came to watch with us today! Hashtag CHATIADO ?;2;0;1;03/11/2016;São Paulo - Brasil;
RT : Mais um programa topp demais!!!  ;RT : the More a program topp too!!!;2;0;14;03/11/2016;Cruzeiro do Sul, Acre;
RT : "Ça minina": "Eu quero o Michel"... A cara do Brown foi a melhor ???  ;RT : "Ça minina": "I want the Michel"... The guy in the Brown was the best ???;3;0;3;03/11/2016;Nova Iorque, USA;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;;
Que bata essa? Parece a cortina da cozinha ;That beat this? It seems the curtain of the kitchen;2;0;0;03/11/2016;São Paulo;
Ai, amo o Lulu Santos. Tão amor e tem uma voz tão gostosa ?? ;Oh, I love the Lulu Santos. So love and has a voice so hot can?;3;0;0;03/11/2016;São Paulo;
RT : Mais um programa topp demais!!!  ;RT : the More a program topp too!!!;2;0;14;03/11/2016;insta/snapchat: brunardi;
RT :  Para quem interessar, segue o Twitter do gato >>     ;RT : For those interested, follow the Twitter cat >>;2;0;3;03/11/2016;São Paulo;
Melhor cantor sem dúvida é esse  que vozzzzz  ;Best singer without doubt is this that vozzzzz;3;0;0;03/11/2016;São Paulo-Brasil;
Este ano o  está com um nível maior de bons candidatos.;This year is a greater level of good candidates.;4;2;0;03/11/2016;São Bernardo do Campo - Brazil;
E esse look do Lulu?   ;And this look from Lulu?;2;0;0;03/11/2016;São Paulo, Brasil;
Eu não sei vcs, mas esse Gabriel é meu novo crush real!  ;I don't know you guys, but this Gabriel is my new crush for real!;1;0;0;03/11/2016;Guarulhos, SP;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;Brasil;
  duas, ja quero achar o @ dele ??  ;two, I want to find the @ it ??;3;0;0;03/11/2016;Campinas, Brasil;
Gabriel é lindo e canta bem , só não precisa imitar o Luan Santana né ! ;Gabriel is beautiful and sings well , just do not need to mimic the Luan Santana right !;1;1;0;03/11/2016;http://facebook.com/hyagonatan;
RT : Que canditado é esse Gabriel, Brazeeel? ? ;RT : Which candidate is this Gabriel, Brazeeel? ?;2;0;1;03/11/2016;the originals protect squad;
Amo muito essa música Lulu socorro ;I really love this song Lulu relief;3;0;0;03/11/2016;Brasil , São Paulo Sp;
Meu gaydar apitou para o Gabriel. ;My gaydar blew his whistle for the Gabriel.;2;2;0;03/11/2016;São Paulo, Brasil;
Para quem interessar, segue o Twitter do gato >>     ;For those interested, follow the Twitter cat >>;3;0;0;03/11/2016;Santos/SP - BRASIL;
RT : Mais um programa topp demais!!!  ;RT : the More a program topp too!!!;2;0;14;03/11/2016;Macaé - RJ;
RT : Que q p Elieser tá cantando? ;RT : That q p Elieser's singing?;2;0;9;03/11/2016;Florianópolis/SC;
se você for de xadrez o Michel Teló já vira a cadeira ;if you are a chess Michel Teló already turns the chair;2;0;0;03/11/2016;Itapetininga, Brasil;
olha essa vozzzz ;look at this vozzzz;2;1;0;03/11/2016;sampa;
Globo querendo enfiar Ivete na nossa goela zzzzss ;Globe wanting to shove Her in our throat zzzzss;2;0;0;03/11/2016;Osasco, São Paulo, Brasil.;
  Para quem interessar, segue o Twitter do gato >>     ;For those interested, follow the Twitter cat >>;3;2;3;03/11/2016;Santos/SP - BRASIL;
Acaba muito rápido o programa meu  ;Just much faster to program my;2;0;0;03/11/2016;São Paulo, Brasil;
RT : Clique em 'seguir' e receba Tweets sobre o último dia de audições do  em tempo real na TL!  ? htt…;RT : Click the 'follow' and receive Tweets on the last day of hearings in real time on the TL! ? htt...;2;0;13;03/11/2016;Rio de Janeiro, Brasil;
adorei o nome dessa musica kkkkk ;I loved the name of this song.;3;0;0;03/11/2016;sampa;
MEU PAI QUE HOMEM ;MY FATHER, WHO IS A MAN;2;0;0;03/11/2016;São Paulo, Brasil;
RT : Ivete Sangalo terá a função de Dona da Porra Toda no ;RT : Ivete Sangalo will be the role of the Mistress of the Cum All in;2;0;32;03/11/2016;São Paulo;
RT : Ivete Sangalo terá a função de Dona da Porra Toda no ;RT : Ivete Sangalo will be the role of the Mistress of the Cum All in;2;0;32;03/11/2016;São Paulo, Brasil;
ESSA ROUPA DE LULU QUERO AMANHÃ NA MINHA MESA SE VIREM ;THIS OUTFIT FROM LULU I WANT TOMORROW ON MY DESK IF YOU SEE;1;1;0;03/11/2016;São Paulo;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;021;
Lulu é fodão ???  ;Lulu is badass can??;2;1;5;03/11/2016;São Paulo ?;
Achei tendência essa roupa em Lulu?? ;I found trend this outfit in Lulu??;3;0;0;03/11/2016;São Paulo, Brasil;
Ivete rainha na quarta-feira no  ;Ivete queen on Wednesday;2;2;2;03/11/2016;São Paulo;
HOMEM LACRADOOOORRR  ;MAN LACRADOOOORRR;2;0;0;03/11/2016;São Bernardo do Campo - SP;
Ivete Sangalo no The Voice, finalmente uma cantora de verdade no programa né gente ;Ivete Sangalo in The Voice, finally a singer of truth in the program, né;2;3;3;03/11/2016;São Paulo -  SP;
Gabriel ... tenho interesse ;Gabriel ... I am interested;2;0;0;03/11/2016;São Paulo;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;Barra de São João, RJ;
Ahhhhhh Lulu ???? ;Want Very Lulu ????;3;0;0;03/11/2016;Capão Redondo, São Paulo;
RT : Infiel da Mariília Mendonça é o hino da sofrência. ;RT : the Unfaithful of the Mariília Mendonça is the anthem of the sofrência.;2;0;211;03/11/2016;Irlanda do Norte, Reino Unido;
Gabriel, meu amor, você pode até não ganhar o the voice mas já ganhou meu coração ;Gabriel, my love, you may not even win the voice, but has already won my heart;3;0;0;03/11/2016;Itanhaem só mlk loko;
RT : Gabriel  http ;RT : Gabriel http;2;0;1;03/11/2016;RJ;
RT : Até os candidatos mais ruins do  são mais afinados que do ;RT : Until the candidates most poor are more tuned that the;1;0;163;03/11/2016;;
TUDO BOM ;ALL GOOD;2;0;0;03/11/2016;sampa;
Vevete sua linda venhaaaa alegrar minhas noites de quinta ;Server! its beautiful venhaaaa brighten up my Thursday nights;3;0;0;03/11/2016;Brasil;
Mais um programa topp demais!!!  ;More a program topp too!!!;2;69;14;03/11/2016;São Paulo - SP;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;Rio de Janeiro, Brasil;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;RJ;
Canta pra me acalmar fazendo favor Lulu To brava aqui ;Sings to calm me down doing please Lulu To brava here;2;0;0;03/11/2016;São Paulo;
  uhul ó bombando!  http ;uhul o a hit! http;2;3;0;03/11/2016;Campinas, São Paulo;
lulu bem gótico ;lulu well gothic;2;0;0;03/11/2016;sampa;
RT : Esse Gabriel (lindo!) vai ganhar o . Anotem aí;RT : This Gabriel (gorgeous!) will win the . Write them down here;3;0;7;03/11/2016;errejota;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;;
RT : GABRIEL dos meus sonhos  http ;RT : GABRIEL of my dreams http;2;0;6;03/11/2016;;
RT : Só tem fera participando!!! ;RT : Just beast participating!!!;2;0;11;03/11/2016;Florianópolis, Brasil;
RT : mais um crush do the voice ?  http ;RT : more of a crush of the voice ? http;2;0;2;03/11/2016;Minas Gerais, Brasil;
Muitoo gato hein? ;Te cat huh?;2;0;0;03/11/2016;Santos, Brasil;
RT : GENTE DO CÉU, To apaixonada pelo Gabriel ;RT : PEOPLE OF the HEAVEN, To love by Gabriel;2;0;1;03/11/2016;Rio de Janeiro, Brasil;
Nunca vejo  e quando vejo fico puta com essa seleção louca!;Never see and when I see I'm fucking with this selection crazy!;1;0;0;03/11/2016;Sao Paulo, Brazil;
Esse Gabriel é lindinho ? ;This Gabriel is a pretty boy ?;2;0;0;03/11/2016;Suzano, São Paulo;
ARRASAAAAA ;ARRASAAAAA;2;0;0;03/11/2016;sampa;
RT : Canta aqui na minha cama, tesudo ;RT : Sings here in my bed, horny;2;0;4;03/11/2016;Sou da Favelaaa.. ?;
  Ivete Sangalo  ???? Chora Claudia;Ivete Sangalo ???? Cries Claudia;2;0;0;03/11/2016;SÃO PAULO.;
IVETEEEEE ?   ;IVETEEEEE can;2;0;0;03/11/2016;-23.55989425, -46.33433294;
AAAAAAAAAAAAAAAAAAAAAAAAH VOU PERDER A VEVETA ???????? ;AAAAAAAAAAAAAAAAAAAAAAAAH I'M GOING TO LOSE THE MEMBERS ????????;2;0;0;03/11/2016;São José dos Campos, São Paulo;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;P. Sherman 42 Wallaby Way, Sid;
Ivete Sangalo terá a função de Dona da Porra Toda no ;Ivete Sangalo will be the role of the Mistress of the Cum All in;2;41;32;03/11/2016;São Paulo, Brasil;
O cara deixou de cantar rock pra cantar sertanejo, perdeu respeito ;The guy left singing rock to sing backcountry, has lost respect;1;1;0;03/11/2016;São Paulo;
Vem aqui chorar comigo lindo. Meu crush da vida ? ;Comes here to cry with me, gorgeous. My crush of life ?;3;1;0;03/11/2016;Guarulhos, Brasil;
AEEEE, LULUUUU ;LIBYA, LULUUUU;2;0;0;03/11/2016;sampa;
RT : Ninguém virou pra Lorde de Juazeiro ;RT : No one turned to Lord Juazeiro;2;0;15;03/11/2016;São Paulo;
Que canditado é esse Gabriel, Brazeeel? ? ;Which candidate is this Gabriel, Brazeeel? ?;2;1;1;03/11/2016;São Paulo - Brasil;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;Pilares;
  coisa linda Brasil;a beautiful thing to Brazil;3;0;0;03/11/2016;Atibaia;
Veveta vai estar semana que vem QUERO ;Members will be next week, I WANT to;2;1;0;03/11/2016;São Paulo, Brasil;
RT : - eu comecei a cantar por causa do meu pai. - ele é musico? - não, ou eu cantava ou apanhava.  ;RT : - I started singing because of my father. - he is a musician? - no, or I sang or picked up.;2;0;5;03/11/2016;;
Ivete e Cláudia? hmmmm KKKKKK ;Ivete and Claudia? hmmmm.;2;1;1;03/11/2016;sampa;
Humm será que esse amigo é marido ?? ;Humm is that this friend is your husband ??;2;0;0;03/11/2016;São Paulo;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;Rio de Janeiro, Brasil;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;;
RT : A ultima vaga é do modelo roqueiro que virou sertanejo ;RT : THE last wave is to model the rocker-turned-backcountry;1;0;3;03/11/2016;;
Não chora, vem aqui no meu ombro ???? ;Don't cry, come here on my shoulder ????;2;0;0;03/11/2016;São Paulo, Brasil;
RT : Gueeenta, coração!!! ;RT : Gueeenta, heart!!!;2;0;17;03/11/2016;São João de Meriti, Brasil;
Time do Teló completo  http ;Team Teló full http;2;0;0;03/11/2016;São Paulo, Brasil;
RT : Fico olhando pra Claudia, me dá uma vontade de abraçar ela e não soltar nunca mais ?  ;RT : I'm staring at Claudia, gives me a desire to embrace it and not release to never more can;2;0;4;03/11/2016;Rio de Janeiro, Brasil;
Gabriel  http ;Gabriel http;2;7;1;03/11/2016;São Paulo, SP;
Além de lindo canta muito! Como que respira mesmo? ;In addition to beautiful sings very! As that breathes the same?;3;1;1;03/11/2016;São José dos Campos, Brasil;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;São João de Meriti, Brasil;
RT : Gueeenta, coração!!! ;RT : Gueeenta, heart!!!;2;0;17;03/11/2016;Brazil;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;Mystic Falls;
RT : af não viraram pra menina mas o michel vira pra esse cara só pq cantou sertanejo que lixo ;RT : af not turned to the girl but michel turns to this guy just cuz he sang the backcountry that garbage;2;0;3;03/11/2016;Onde Judas perdeu as botas;
RT : Gueeenta, coração!!! ;RT : Gueeenta, heart!!!;2;0;17;03/11/2016;Rio de Janeiro, Brasil;
aeeeee até quarta ;aeeeee up to fourth;2;0;0;03/11/2016;sampa;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;me localizo ao seu lado,sempre;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;+55 22;
Que homem LINDOOOO ?  Oi Gabriel ;That man AT ? Hi Gabriel;2;0;0;03/11/2016;São Paulo ?;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;;
Para a mina canta pra caramba e ele nao virou ;Mine sings like hell, and he is not turned;1;1;0;03/11/2016;Santo André, Brasil;
RT : que homem desgraçado de lindo ;RT : that man ... beautiful;3;0;3;03/11/2016;Camp Half Blood;
RT : Opa, ó fechado e top demais. Lacre!   http ;RT : Opa, o-closed, and top too. Seal! http;3;0;2;03/11/2016;Brasil;
RT : Oi Gabriel Correa!  http ;RT : Hi Gabriel Correa! http;2;0;1;03/11/2016;Got,TvdTO,T100,Flash,Reign,AHS;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;Duque de Caxias, Brasil;
RT : COLÍRIO PARA OS TELESPECTADORES, OBRIGADA TELÓ!!!! ;RT : EYE DROPS FOR THE VIEWERS, THANK YOU TELÓ!!!!;2;0;8;03/11/2016;São Paulo ;
RT : Canta aqui na minha cama, tesudo ;RT : Sings here in my bed, horny;2;0;4;03/11/2016;Rio de Janeiro, Brasil;
RT : AQUELA MENINA FOI A MELHOR VOZ E NINGUÉM VIROU !!!!111!!!! eu não tô acreditando nisso, que decepção ;RT : THAT GIRL HAS THE BEST VOICE AND NO ONE TURNED !!!!111!!!! I'm not believing it, what a disappointment;2;0;1;03/11/2016;minha casa ;
que boy lindooooo  ;that boy lindooooo;2;2;0;03/11/2016;São Paulo, Brasil;
RT : af não viraram pra menina mas o michel vira pra esse cara só pq cantou sertanejo que lixo ;RT : af not turned to the girl but michel turns to this guy just cuz he sang the backcountry that garbage;2;0;3;03/11/2016;;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;na sua ;
Tocando sinais????? ;Touching signals?????;2;0;0;03/11/2016;São Paulo, Brasil;
GENTE DO CÉU, To apaixonada pelo Gabriel ;The PEOPLE OF the HEAVEN, To love by Gabriel;2;0;1;03/11/2016;Santa Catarina, Brasil;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;Minha casa;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;;
Me apaixonei perdidamente??  ;I fell madly??;2;0;0;03/11/2016;Guarulhos, Brasil;
SINAAAIS ?? ;SINAAAIS ??;2;0;0;03/11/2016;São Paulo, Brasil;
Injusto! Aquela menina com 17 anos canta mto melhor q ele com 31. Não gostei. ? ;Unfair! That girl with 17 years old sings mto better q he with 31. I did not like. ?;1;1;0;03/11/2016;São Paulo;
Quem foi lá acompanhar o Gabriel foi o irmão dele. Vemos q smp um dos irmãos pega todos os genes bons da família ;Who was there to accompany the Gabriel was his brother. We see q smp one of the brothers, takes all of the genes in the good of the family;3;0;0;03/11/2016;São Paulo, Brasil;
Kero ;Kero;2;0;0;03/11/2016;São Bernardo do Campo - SP;
