Tweet;Tradução;Sentimento;Favoritos;Retweets;Data;Location;
Quer votar pela voz, vai ser jurado do  Rick  ;Want to vote by voice, you will be part of the jury of Rick;3;0;1;27/10/2016;;
Michel Teló vai se apresentar com hit do início de carreira no  desta quinta! Confira um teaser:… http ;Michel Teló will be performing with the hit of the beginning of a career in this Thursday! Check out a teaser below:... http;3;2;0;27/10/2016;Aracaju, SE;
RT : Atrás dessa imagem tem uma foto da  especialmente p/ vocês que acompanham o  e usam a tag…;RT : Behind this image has a picture of especialy you who follow and use the tag...;3;0;73;27/10/2016;Balneário Camboriú, Brasil;
RT : CARALHO EU AMEIII PORRA ;RT : FUCK I AMEIII FUCKING;2;0;1;27/10/2016;;
  ;;0;0;0;27/10/2016;Camocim, Brasil;
O  solta esse vídeo antes do  por favor amiga nunca te podia nada??????;The loose this video before please friend never could nothing??????;1;3;0;27/10/2016;/BRASILPELOTAS;
   http  21 Perfect Gifts Every Scorpio Will Love http ;http 21 Perfect Gifts Every Scorpio Will Love http;2;0;0;27/10/2016;;
RT : Mesmo depois de cinco temporadas   continua sendo o reality musical mais assistido da TV aberta https /t…;RT : Even after five seasons continues to be the reality musical most-watched TV broadcast https /t...;2;0;18;26/10/2016;Brasil;
RT : Quer ouvir o que deixou a  assim? Tem playlist com todas as versões do  aqui ó ? https /t.c…;RT : Want to hear the left as well? Has a playlist with all the versions of here o ? https /t. c...;1;0;30;26/10/2016;Alegrete, Brasil;
RT : Tô chorando porque descobri que a  me segue nas redes sociais ?? melhor técnica!!  …;RT : I'm crying because I found out that the follow me on the social networks ?? best technique!! ...;2;0;26;26/10/2016;;
   http  People Are Searching For "Pizza That Ass" On Pornhub Because Why ... http ;http People Are Searching For "Pizza That Ass" On Pornhub Because Why ... http;2;0;0;27/10/2016;;
   http  This Video Of A Bunch Of Teens "Killing" A Clown Is Totally Not R... http ;http This Video Of A Bunch Of Teens "Killing" The Clown Is Totally Not R... http;1;0;0;27/10/2016;;
Já pode começar  ? Cheguei em casa ??;You can already start sorting me out I Got home ??;1;0;0;27/10/2016;Brasil;
RT : Uhul, hoje é dia de !!! ? A formação dos times continuam e to muito ansiosa para conhecer todo o …;RT : Uhul, today is the day !!! ? The formation of teams continue and to very anxious to know all the ...;2;0;6;27/10/2016;Formosa, Goiás;
Foca que amanhã tem  e sexta tem Crivella x Freixo no ;Focuses on that tomorrow has and Friday has Crivella x Ash tree in the;1;0;0;27/10/2016;Snap: Lheimat;
RT : Oh darling, it's so sweet, you think you know how crazy, how crazy I am...    ó …;RT : Oh darling, it's so sweet, you think you know how crazy, how crazy I am... oh ...;3;0;1;26/10/2016;São Gonçalo, RJ;
RT :  técnicos fodas! Participantes surreais! E essa platéia?! Como podemos definir a platéia?! ???  …;RT : coaches fucking! Participants surreal! And this audience?! How can we define the audience?! ? can? ...;2;0;15;26/10/2016;;
   ? hoje... ????;event " today... ????;3;0;0;27/10/2016;João Pessoa, Jaraguá do Sul;
   http  Why The Toronto Blue Jays Aren't Underdogs Anymore http ;http Why The Toronto Blue Jays Aren't Underdogs Anymore http;2;0;0;27/10/2016;;
Se emociona mesmo? Ou vai fingir o choro novamente? ?????  http ;If it moves the same? Or will pretend to cry again? ????? http;2;0;0;27/10/2016;;
  ???;??can;2;0;0;27/10/2016;;
?? Muito amor envolvido! Vem ver o  cantando a música que fez quando a filha nasceu. ?… http ;?? A lot of love involved! Come to see the singing the music that he made when his daughter was born. for sorting me out... http;1;126;17;26/10/2016;;
RT : Trecho exclusivo do musical do  que vai rolar hoje? TEMOS!! Tô surtando desde já com a música escolhida: htt…;RT : exclusive extract of music that will roll today? We HAVE!! I'm surtando since already with the selected song: htt...;2;0;10;27/10/2016;Osasco SP;
RT : você disse pretty little liars? http ;RT : you said pretty little liars? http;2;0;4;26/10/2016;01/07??;
RT : Trecho exclusivo do musical do  que vai rolar hoje? TEMOS!! Tô surtando desde já com a música escolhida: htt…;RT : exclusive extract of music that will roll today? We HAVE!! I'm surtando since already with the selected song: htt...;2;0;10;27/10/2016;Ouro Preto, Brasil;
   http  Who's Your Early 2000s Style Icon? http ;http Who s Your Early-2000s Style Icon? http;2;0;0;27/10/2016;;
RT : Moradora de SC vira as quatro cadeiras no : http  http ;RT : who lives in SC he saw the four chairs at : http http;2;0;8;27/10/2016;florianópolis, sc;
RT : Cammie explica a escolha pela música da : 'Você pode empoderar a alma' ?? Confira: http  http…;RT : Cammie explains the choice by the music of : 'You can empower the soul' ?? Check out: http http...;2;0;8;25/10/2016;;
Hj tem  ??;Hj has can?;2;1;0;27/10/2016;Na tua ;
   http  "Pretty Little Liars" Is Officially Done Filming Forever And I'm ... http ;http "Pretty Little Liars" Is Officially Done Filming Forever And I'm ... http;2;0;0;27/10/2016;;
RT : Kassia Marvila, eu tô no chão!  http    http ;RT : Kassia Page, I'm on the floor! http http;2;0;224;27/10/2016;;
Cheguei, Ilhéus, meuzamor! Cheia de gratidão e energia! Simbora?  ?   … http ;I arrived, Islanders, meuzamor! Full of gratitude and energy! Simbora? ? ... http;2;2;0;27/10/2016;Ilhéus - BA;
Nunca assisti   É bom? Ou é tipo nivel  ?;Never watched Is it good? Or is it the type level ?;2;0;0;27/10/2016;Brasil;
   http  19 Delicious Reasons Apple Season Is The Best Season http ;http 19 Delicious Reasons Apple Season Is The Best Season http;2;0;0;27/10/2016;;
RT : Aí lá me vem essa menina com balões falando que sempre quis ser artista.. que tem tudo a ver comigo também!Chorando de…;RT : There there comes that girl with balloons talking about that always wanted to be an artist.. which has everything to do with me also!Crying...;2;0;48;26/10/2016;Manaus, Brasil;
RT : Nira Duarte AMA  e tem vários motivos lindos pra ter escolhido uma música da cantora na Audição! Vem ver: http …;RT : Nira Duarte LOVES them and has several reasons beautiful to have chosen a song from the singer in the Audition! Come to see: http ...;2;0;12;25/10/2016;;
RT : não queria dizer nada, mas acho que vocês deveriam ver o The Voice hoje ??   ;RT : not wanted to say anything, but I think that you should see the The Voice today ??;2;0;8;27/10/2016;;
RT :   uhuhuuuuuuuuu  ??????????????????????;RT : uhuhuuuuuuuuu ??????????????????????;2;0;10;26/10/2016;Betim, Brasil;
   grande  abraço. Você arrasa no thevoicebrasil.;big hug. You obliterate in thevoicebrasil.;2;0;0;26/10/2016;Jundiaí São Paulo Brasil;
Reação matinal/facial de quinta-feira por saber que é dia de : ??? … http ;Reaction morning/face Thursday by day : ??? ... http;2;0;1;27/10/2016;Brasil;
RT : Calma! Acabei de chegar em casa... Vamos analisar o figurino!!! Rsrs  http ;RT : Calm! I just got home... Let's analyze the costume!!! Lol http;3;0;79;27/10/2016;;
? ó ?  no  ? http    áQuente  ó  RT;? o ? on the ? http áQuente o RT;2;0;0;27/10/2016;Araçatuba-SP (Brasil);
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;;
RT : E aí? Numa escala 'técnicos do ' como vocês estão hoje? http ;RT : AND then? On a scale of 'technical' how are you today? http;2;0;51;27/10/2016;Campina de Icoaraci, Belém;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;Sao Paulo;
   http  26 Times Phoebe Buffay Was The Funniest Character On TV http ;http 26 Times Phoebe Buffay Was The Funniest Character On TV http;2;0;0;25/10/2016;;
RT : Sensualidade em ritmo latino! Aprenda a coreografia de "Corazón" com a técnica : http ;RT : Sensuality rhythm Latin! Learn the choreography of "Corazón" with the technique : http;2;0;98;26/10/2016;Alegrete, Brasil;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;Curitiba, Paraná;
RT : Caraacaaaaaaaaaaaaaaaaaa, Kassia com apenaxxxx 17 anos canta muito!  ;RT : Caraacaaaaaaaaaaaaaaaaaa, Kassia with apenaxxxx 17 years, sings a lot!;2;0;22;27/10/2016;Guarulhos, Brasil;
Justin Bieber show no Rio de Janeiro    http     ;Justin Bieber concert in Rio de Janeiro http;2;0;0;27/10/2016;;
RT : tantos olhares por aí e eu só querendo sarra em você  ;RT : so many looks out there and I only wanting to sarra in you;1;0;74;25/10/2016;brazil;
RT : ?? Muito amor envolvido! Vem ver o  cantando a música que fez quando a filha nasceu. ? http ;RT : ?? a Lot of love involved! Come to see the singing the music that he made when his daughter was born. for sorting me out http;1;0;17;26/10/2016;Formosa, Goiás;
RT : Joelma no  !!! Amoooooo!!!?? ;RT : Joelma on !!! Amoooooo!!!??;2;0;277;26/10/2016;São José dos Campos, Brasil;
   ;;0;1;1;27/10/2016;Imperatriz - MA;
Assistindo a apresentação do  no  ! Poeta, você é simplesmente incrível!;Watching the presentation on ! Poet, you are simply amazing!;2;0;0;26/10/2016;São Paulo, Brasil;
RT : Gente que garota solta, gostei, tem q ganhar  ;RT : Guys that girl loose, I gotta win;2;0;1;27/10/2016;;
Nesta quinta, penúltima noite de audições às cegas!  http ;On Thursday, the penultimate night of auditions blindly! http;2;0;0;26/10/2016;Presidente Prudente - SP;
   http  What Advice Would You Give Your Teen Self About Beauty? http ;http What Advice Would You Give Your Teen Self About Beauty? http;2;0;0;27/10/2016;;
RT : Reação matinal/facial de quinta-feira por saber que é dia de : ??? … http ;RT : Reaction morning/face Thursday by day : ??? ... http;2;0;1;27/10/2016;Santa Catarina, Brasil;
RT : Pra quem amou a  e ainda não conhece o canal dela no http  vamo chegar nos 100k …;RT : For those who loved and still don't know her channel at http let's get in the 100k ...;2;0;3;27/10/2016;florianópolis, sc;
Eu fico como?...ansiosa D+ doro esse menino http ;I get as?...anxious D+ doro this boy http;3;1;0;27/10/2016;guarulhos sp;
RT : Sensualidade em ritmo latino! Aprenda a coreografia de "Corazón" com a técnica : http ;RT : Sensuality rhythm Latin! Learn the choreography of "Corazón" with the technique : http;2;0;98;27/10/2016;Bahia;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Mimoso do Sul, Brasil;
  HOJE TEM BRASIL http ;TODAY HAS BRAZIL http;2;0;0;27/10/2016;;
   http  16 Things Only People Who Have Played Lotería Will Understand http ;http 16 Things Only People Who Have Played Lottery Will Understand http;2;0;0;27/10/2016;;
   http  What Are Your Best Packing Hacks? http ;http What Are Your Best Packing Hacks? http;2;0;0;26/10/2016;;
  vamos, por favor, começar a acabar mais cedo? tenho que vir trabalhar no dia seguinte e tô parecendo um zumbi de tanto sono!;let's, please, start up sooner? I have to come to work the next day and I'm looking like a zombie so much sleep!;1;0;0;27/10/2016;@itzlmj's;
RT : Muito boa noite depois desse tombamento! http    http ;RT : Very good night after this tipping! http http;3;0;217;26/10/2016;salvador;
RT : Tô chorando porque descobri que a  me segue nas redes sociais ?? melhor técnica!!  …;RT : I'm crying because I found out that the follow me on the social networks ?? best technique!! ...;2;0;26;26/10/2016;Brasil, México ;
RT :  UM LUGAR NOS ESPERA... ;RT : A PLACE WAITING FOR US...;2;0;1;26/10/2016;Araruama - RJ;
Equipe The Voice Brasil !   with repostapp ???   http ;Team The Voice Brazil ! with repostapp --- http;2;0;0;26/10/2016;Teresópolis RJ;
   http  21 Parents Who Are Taking Halloween To The Next Level http ;http 21 Parents Who Are Taking Halloween To The Next Level http;2;0;0;27/10/2016;;
RT : Pode ter CERTEZA que a Nira Duarte vai receber o convite do Chimbinha para participar da BANDA CALYPSO ;RT : you Can be SURE that the Nira Duarte will receive the invitation of the Chimbinha to participate in the BAND CALYPSO;2;0;4;26/10/2016;Bahia, Brasil;
É HOJE! A penúltima noite de audições às cegas... ??   http ;IS TODAY! The penultimate night of auditions blind... ?? http;2;1;0;27/10/2016;Manaus-Am;
RT : Será que vocês estão preparados? Tá chegando a hora de revelar ? Use e abuse da hashtag !  h…;RT : are you prepared? Okay the time is coming to reveal ? Use and abuse the hashtag ! h...;2;0;48;27/10/2016;Guarulhos, Brasil;
Co-me-ça, co-me-ça, co-me-ça!!! ? http ;Co-me-t, co-me-t, co-I-t!!! ? http;2;90;14;27/10/2016;Rio de Janeiro;
Hoje é noite de pizza com mãe, e  ??;Tonight is pizza with the mother, and ??;2;0;0;27/10/2016;Alegrete - RS;
RT : Amanhã tem !;RT : Tomorrow has !;2;0;2;26/10/2016;Natal/RN;
RT : não queria dizer nada, mas acho que vocês deveriam ver o The Voice hoje ??   ;RT : not wanted to say anything, but I think that you should see the The Voice today ??;2;0;8;27/10/2016;02.02.15;
      já estou na espera pra mais tarde... ;I'm already in waiting for later...;1;0;0;27/10/2016;Serrota Senador-Sá CE;
RT : Sensualidade em ritmo latino! Aprenda a coreografia de "Corazón" com a técnica : http ;RT : Sensuality rhythm Latin! Learn the choreography of "Corazón" with the technique : http;2;0;98;27/10/2016;Guarulhos, Brasil;
   http  This “Would You Rather” Is Crazy Difficult For All Former Emo Kid... http ;http This “Would You Rather” Is Crazy Difficult For All Former Emo Kid... http;2;0;0;26/10/2016;;
   http  Get Organized With The BuzzFeed DIY Newsletter http ;http Get Organized With The BuzzFeed DIY Newsletter http;2;0;0;27/10/2016;;
??Mustang Sally - The Commitments ?  ?Vídeo ??> http        ;??Mustang Sally - The Commitments ? ?Video ??> http;1;0;0;27/10/2016;Brazil;
RT : Joelma no  !!! Amoooooo!!!?? ;RT : Joelma on !!! Amoooooo!!!??;2;0;277;27/10/2016;;
RT : ESTAMOS INDOOO DE VOLTAAAA PRA CAAAAAASAAAAAAA!  http ;RT : WE ARE INDOOO OF VOLTAAAA TO CAAAAAASAAAAAAA! http;3;0;9;26/10/2016;Betim, Brasil;
Tomara que a Ariane sai e vá pro  programa que realmente leva as coisas a serio   ;Hopefully the Ariane out and go pro program that really takes things seriously;2;0;0;27/10/2016;Cidade Ocidental, Brasil;
Tomara que os gringos estejam assistindo o , pq  tá acabando com a coisa Toda em Véspera de RIR, ícil;Hopefully the gringos are watching , cuz you're finishing off with the Whole thing in Eve LAUGH, difficult;1;1;0;26/10/2016;Barra Mansa, Brasil;
RT : Tô chorando porque descobri que a  me segue nas redes sociais ?? melhor técnica!!  …;RT : I'm crying because I found out that the follow me on the social networks ?? best technique!! ...;2;0;26;26/10/2016;.;
   http  This Is What The Average American Woman Looks Like In 2016 http ;http This Is What The Average American Woman Looks Like In 2016 http;2;0;0;26/10/2016;;
   http  22 Genuinely Funny Tumblr Posts About Britain http ;http 22 Genuinely Funny Tumblr Posts About Britain http;1;0;0;27/10/2016;;
RT : Pra quem amou a  e ainda não conhece o canal dela no http  vamo chegar nos 100k …;RT : For those who loved and still don't know her channel at http let's get in the 100k ...;2;0;3;27/10/2016;Nova Iguaçu, Brasil;
7 por causa desse CALOOOOOOOOOR! http ;7 for the sake of this CALOOOOOOOOOR! http;2;0;0;27/10/2016;Rio de Janeiro, Brasil;
RT : E aí? Numa escala 'técnicos do ' como vocês estão hoje? http ;RT : AND then? On a scale of 'technical' how are you today? http;2;0;51;27/10/2016;Rio de Janeiro;
One Voice can Make a Difference????    … http  http ;One Voice can Make a Difference for sorting me out??? ... http http;2;1;0;27/10/2016;Nashville TN;
RT :   ???????????????;RT : ???????????????;2;0;34;26/10/2016;Barra dos Coqueiros, Brasil;
RT : E aí? Numa escala 'técnicos do ' como vocês estão hoje? http ;RT : AND then? On a scale of 'technical' how are you today? http;2;0;51;27/10/2016;;
     ;;0;0;0;27/10/2016;Jacarepaguá, Rio de Janeiro;
RT : Hoje tem audições às cegas no  e nós somos ! Não percam  aprontando todas na telinha!;RT : Today has auditions blind in the and we are ! Don't miss up all on the big screen!;2;0;8;27/10/2016;Natal, Brasil;
A melhorrrrr ???? http ;The melhorrrrr ???? http;2;0;0;26/10/2016;;
Aguardando eles  a hora não passa.... http ;Waiting for them time does not pass.... http;2;0;0;27/10/2016;Cariacica, Brasil;
Ansiosa pq cada dia mas vozes bonita ;Anxious coz every day, but voices beautiful;1;0;0;27/10/2016;Oliveira, Brasil;
RT : Amanhã tem !;RT : Tomorrow has !;2;0;2;26/10/2016;RECIFE | OLINDA | PE - BRASIL;
RT : ?? Muito amor envolvido! Vem ver o  cantando a música que fez quando a filha nasceu. ? http ;RT : ?? a Lot of love involved! Come to see the singing the music that he made when his daughter was born. for sorting me out http;1;0;17;26/10/2016;guarulhos;
   http  Can You Pick The Artist Taylor Swift Has Not Collaborated With? http ;http Can You Pick The Artist Taylor Swift Has Not Collaborated With? http;2;0;0;27/10/2016;;
   http  Are You Actually Bad At Makeup? http ;http Are You Actually Bad At Makeup? http;2;0;0;27/10/2016;;
RT : - vamo no cinema? - não posso - eu pago -  http ;RT: rt: at the cinema? - I can not - I get paid - http;2;0;666;26/10/2016;;
   http  Ryan Reynolds And Blake Lively Once Again Prove Love Is Real http ;http Ryan Reynolds And Blake Lively Once Again Prove Love Is Real http;2;0;0;26/10/2016;;
RT : "fui eleito melhor cover do justin bieber"  http ;RT : "I was elected the best cover of justin bieber's" http;2;0;125;26/10/2016;;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;16.01.2016 ?;
      3, 9;3, 9;2;0;0;27/10/2016;Salvador, Bahia (Brasil);
RT : Levanta o dedo quem vai lacrar hoje no  ?????? ó http ;RT : you lift your finger who's going to seal today in ?????? o http;2;0;1;27/10/2016;;
RT : Bruna, volta ano q vem, por favor! ??  ;RT : Bruna, back year q comes, please! ??;1;0;72;27/10/2016;Guarulhos, Brasil;
RT : Se amanhã n for nada disso, caberá só a mim esquecer, e eu vou sobreviver. O q eu ganho ou q eu perco ngm precisa saber ?? …;RT : If tomorrow is anything like that, it will be only me forget, and I will survive. The q I gain or I lose ngm need to know ?? ...;2;0;1;26/10/2016;Brazil , Rio de Janeiro ;
Além de   vc tbem poderá arrumar uma boquinha na  via  http ;In addition to vc tbem may be able to get a bite in the via http;2;0;1;26/10/2016;São Paulo;
  boa sorte irmaozin   http ;good luck irmaozin http;3;0;0;26/10/2016;joao pessoa onde o sol nasce 1;
Fico ansiosa quanto tem The Voice, e vcs? ;I'm looking forward how much has The Voice, and vcs?;2;1;0;27/10/2016;;
     segundo alguns participantes ja tem cartinha marcada!;according to some participants but have little letter marked!;1;0;0;27/10/2016;Jacarepaguá, Rio de Janeiro;
Cheguei em casa a tempo de ver o programa da  hahaha  ;I got home in time to watch the program.;3;0;0;27/10/2016;Minas Gerais, Brasil;
graças a deus hj é dia de ;thank god today is the day of;3;0;0;27/10/2016;Espírito Santo, Brasil;
  chama ele kkkkkkkkkkkkkkkkkkkkkjjkkjjjjjjjkkkkkk http ;calls it kkkkkkkkkkkkkkkkkkkkkjjkkjjjjjjjkkkkkk http;2;1;0;26/10/2016;São Luis MA;
Hoje tem tem tem hoje tem     Não percam! Melhor programa de música ???? ;Today have have have today have Not lost! Best music program ????;2;1;0;27/10/2016;São Paulo, Brasil;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;;
RT : Hoje tem ! Quem tá animado tuíta comigo Ajayô!!!   http ;RT : Today has ! Who's excited tuíta me Ajayô!!! http;2;0;34;27/10/2016;Pelotas;
   http  A Barber's Sign Has A Photoshop Of Anne Hathaway With A Hi-Top Fa... http ;http The Barber's Sign Has A Photoshop Of Anne Hathaway With The Hi-Top Fa... http;2;0;0;27/10/2016;;
Hj tem ;Hj has;2;0;0;27/10/2016;Porteirinha, Brasil;
   http  Can You Pick The Most Effective Birth Control? http ;http Can You Pick The Most Effective Birth Control? http;2;0;0;26/10/2016;;
RT : Olhei o Bruno e logo lembrei do Jacob de crepúsculo, muito igual! ;RT : I Looked at Bruno and soon it reminded me of Jacob from twilight, too equal!;1;0;5;27/10/2016;Centro, Rio de Janeiro;
RT : ?? Muito amor envolvido! Vem ver o  cantando a música que fez quando a filha nasceu. ? http ;RT : ?? a Lot of love involved! Come to see the singing the music that he made when his daughter was born. for sorting me out http;1;0;17;26/10/2016;;
   http  24 Things You Didn't Know You Could Buy Reusable Versions Of http ;http 24 Things You Didn t Know You Could Buy Reusable Versions Of http;2;0;0;27/10/2016;;
   1 sem duvidas;1 without a doubt;2;0;0;27/10/2016;;
8 http ;8 http;2;0;0;27/10/2016;Rondônia, Brasil;
Pra que colocar  na hora do  não da pra escolher;To put in the time to choose;2;0;0;27/10/2016;;
qnd a pessoa me responde rápido  http ;hi, the person I respond fast http;2;1;1;26/10/2016;Em algum lugar pra ?Relaxar ?;
RT : .  se emociona,  fica chocado e mais! Veja o que vai rolar no  de hoje: https /…;RT : . if moved, shocked and more! See what you are going to roll in today: https /...;3;0;24;27/10/2016;;
RT : .  se emociona,  fica chocado e mais! Veja o que vai rolar no  de hoje: https /…;RT : . if moved, shocked and more! See what you are going to roll in today: https /...;3;0;24;27/10/2016;Brasil, México ;
RT : Pra sempre ??????   ã  @ Projac-Central Globo De… http ;RT : I always can ? ? for sorting me out?? s @ Projac-Central Globo De... http;2;0;2;27/10/2016;;
   http  21 Weird Things All Cat Owners Secrets Do http ;http 21 Weird Things All Cat Owners Secrets http;2;0;0;27/10/2016;;
Achei linda a apresentação...já é a minha favorita! http ;I found beautiful presentation...it is now my favorite! http;4;1;0;25/10/2016;;
RT : Lumi levantando a galera!  http    http ;RT : Lumi raising the galley! http http;2;0;79;25/10/2016;salvador;
RT : Cantar com o nariz é bem pseudo cantor que acha que sabe cantar... ;RT : Sing with the nose is well pseudo singer who thinks he or she knows to sing...;2;0;2;27/10/2016;;
RT : SEPARADAS POR UMA ELIMINAÇÃO INJUSTA  http ;RT : SEPARATED BY AN ELIMINATION UNFAIR http;2;0;109;26/10/2016;São Paulo, Brasil;
RT : E aí? Numa escala 'técnicos do ' como vocês estão hoje? http ;RT : AND then? On a scale of 'technical' how are you today? http;2;0;51;27/10/2016;Formosa, Goiás;
RT : O melhor programa da vida  ;RT : THE best program of life;3;0;1;27/10/2016;;
.  se emociona,  fica chocado e mais! Veja o que vai rolar no  de hoje:… http ;. if moved, shocked and more! See what you are going to roll in today:... http;2;68;24;27/10/2016;;
É sucesso..... http ;It is a success..... http;3;0;0;27/10/2016;JALES-SP;
RT : Tô chorando porque descobri que a  me segue nas redes sociais ?? melhor técnica!!  …;RT : I'm crying because I found out that the follow me on the social networks ?? best technique!! ...;2;0;26;26/10/2016;Sergipe;
RT : Bruno tem covinha. Melhor motivo pra eu virar a cadeira, CORRA MAI FOFA ;RT : Bruno has a dimple. The best reason for me to turn the chair, RUN MAI FLUFFY;3;0;73;25/10/2016;Bahia;
  hoje é dia de , bb!!! Pena que onde você está tem horário de verão e vai assistir primeiro que eu, de novo ???;today is the day , bb!!! Sorry that where you are has daylight saving time and will watch the first one that I, again ???;3;0;0;27/10/2016;Pernambuco;
O  "rouba" peça de  no " " e cantora brinca: "Devolva meu pijama" http ;The "steals" part of the "" and the singer jokes: "Return my pajamas" http;3;2;0;27/10/2016; Jataí-GO / Brasil  ;
RT : Uhul, hoje é dia de !!! ? A formação dos times continuam e to muito ansiosa para conhecer todo o …;RT : Uhul, today is the day !!! ? The formation of teams continue and to very anxious to know all the ...;2;0;6;27/10/2016;Osasco SP;
RT : Tô chorando porque descobri que a  me segue nas redes sociais ?? melhor técnica!!  …;RT : I'm crying because I found out that the follow me on the social networks ?? best technique!! ...;2;0;26;26/10/2016;Belém, Brasil;
Uhuuuul!!!! Ansiosa demais!!!!  ó ?????  http ;Uhuuuul!!!! Anxious!!!! o sorting me out ? ? can? http;2;0;0;27/10/2016;Campinas, São Paulo;
RT : Ja quero o Bruno fazendo isso ao vivo  http ;RT : I want the Bruno doing it live! http;2;0;440;27/10/2016;Belo Horizonte, Brazil;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Brasil, México ;
   KKKKKKK;KKKKKKK;2;0;0;27/10/2016;;
Hoje tem     rs;Today has rs;2;1;1;27/10/2016;Nova Iguaçu, Brasil;
    Agora levanta o dedo quem  lacra sempre ??;Now you lift your finger who seals always ??;2;0;0;27/10/2016;;
Eu mesma!!!!  ó http ;I!!!! o http;2;0;0;27/10/2016;Campinas, São Paulo;
RT : essa audição é hoje?  http ;RT : this hearing is today? http;2;0;117;27/10/2016;São Paulo;
RT : Mesmo depois de cinco temporadas   continua sendo o reality musical mais assistido da TV aberta https /t…;RT : Even after five seasons continues to be the reality musical most-watched TV broadcast https /t...;2;0;18;26/10/2016;RECIFE | OLINDA | PE - BRASIL;
RT : Uhul, hoje é dia de !!! ? A formação dos times continuam e to muito ansiosa para conhecer todo o …;RT : Uhul, today is the day !!! ? The formation of teams continue and to very anxious to know all the ...;2;0;6;27/10/2016;Campinas SP;
RT : Não sei o que tá mais armado: meu cabelo ou o     plmdds;RT : I don't know what's more armed: my hair or the plmdds;2;0;6;27/10/2016;Niterói, Brasil;
   http  People Are Trolling This Woman Who Put A Store On Blast For Havin... http ;http People Are Trolling This Woman Who Put The Store On Blast For Havin... http;2;0;0;26/10/2016;;
RT : BRUNO GADIOL MEU NOVO CRUSH  http ;RT : BRUNO GADIOL MY NEW CRUSH http;2;0;222;26/10/2016;Brasil;
   http  See Something Say Something: A New Podcast About Being Muslim In ... http ;http See Something Say Something: A New Podcast About Being Muslim In ... http;1;0;0;26/10/2016;;
     http ;http;2;1;0;26/10/2016;;
RT : Quero criar o Bruno, mas vai ter que mudar a playlist aqui em casa ;RT : I Want to create the Bruno, but will have to change the playlist here at home;2;0;45;25/10/2016;Bahia;
  não tem um dormindo? Kkkkkk;does not have a sleeping? Kkkkkk;1;0;0;27/10/2016;Brasil;
6 http ;6 http;2;0;0;27/10/2016;Brasil;
   http  Hillary Responded To That "Death Row Records" Meme About Her Deba... http ;http Hillary Responded To That "Death Row Records" Meme About Her Deba... http;2;0;0;26/10/2016;;
Hoje tem ;Today has;2;0;0;27/10/2016;Pernambuco, Brasil;
       por favor selecionem minha amiga, ela tem uma voz linda;please pick my friend, she has a beautiful voice;3;0;1;27/10/2016;bh;
   TEMOS UM TALENTO NÃO ENCONTRADO AQUIIIIIIIII;WE HAVE A TALENT NOT FOUND IT'S ACTUALLY EASIER;2;0;1;27/10/2016;bh;
Hoje Têm The Voice ? ;Today Have The Voice Can;2;0;0;27/10/2016;Mc Duduzinho ?;
RT : Cammie cantando 'Listen' hoje no  http ;RT : Cammie singing 'Listen' today at http;2;0;53;26/10/2016;;
  Coisa mais lindaaaa! ?? Hoje é especial, pois além do lacre do ó tem seu musical. Ansiedade a mil! ????? ;Thing more!! ?? Today is special, because in addition to the seal of the o has your musical. Anxiety the thousand! can ? for sorting me out??;0;0;0;27/10/2016;Campinas, São Paulo;
   http  What Are The Most Instagrammable Places To Travel? http ;http What Are The Most Instagrammable Places To Travel? http;2;0;0;27/10/2016;;
RT : E aí? Numa escala 'técnicos do ' como vocês estão hoje? http ;RT : AND then? On a scale of 'technical' how are you today? http;2;0;51;27/10/2016;Campinas, São Paulo;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;;
