Tweet;Tradução;Sentimento;Favoritos;Retweets;Data;Location;
RT : Última audição às cegas do The Voice Brasil hoje. Tudo indica que teremos a cantora amapaense Ariel na telinha da Globo.…;RT : Last hearing to the blind of the Voice Brazil today. Everything indicates that we will have the singer macapá Ariel on the big screen of the Globe....;2;0;5;27/10/2016;;
RT : Anjos meeeus.. se vocês pudessem escolher a próxima música que eu vou cantar no The Voice Brasil, qual seria!?;RT : Angels meeeus.. if you could choose the next song that I will sing on The Voice Brazil, what would it be!?;1;0;21;26/10/2016;Rio Grande do Sul, Brasil;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;guarulhos sp;
Daqui a pouco tem The Voice Brasil! ;Here the little has The Voice of Brazil!;1;0;2;27/10/2016;Donuts Land;
RT : Hoje é dia de The Voice Brasil!!! Bora curtir junto com a gente. http ;RT : Today is the day of The Voice Brazil!!! Bora enjoy along with us. http;2;0;21;27/10/2016;Campinas, São Paulo;
RT : quer assistir candidato que só canta bem liga no the voice brasil amanhã amores aqui é ;RT : want to watch the candidate who only sings well connects in the voice brazil tomorrow loves, here is;3;0;9;27/10/2016;Goiânia, Brasil;
Me desculpem vocês mas  é melhor que The voice Brasil.;I'm sorry you but it is better than The voice Brazil.;1;0;0;26/10/2016;Marabá, Pará, Brazil;
RT : Boa noite meus queridos.!! Alguém mais aqui tá ansioso pra segunda fase do The Voice Brasil ou só eu!? haha ;RT : Good night my dear.!! Someone else here's looking forward to the second phase of the Voice Brazil or just me!? haha;1;0;11;25/10/2016;;
  2,3, afinal, hoje é dia de The Voice Brasil;2,3, after all, today is the day of The Voice Brazil;2;0;0;27/10/2016;Rio de Janeiro, Brasil;
RT : Ainda bem que amanhã tem The Voice Brasil... Pq eu sempre me decepciono com o ;RT : tomorrow has The Voice Brazil... because I always me decepciono with the;2;0;19;27/10/2016;RJ;
Rapidinhas do dia: “Elias Abrão faz desabafo sobre rumores de demissão da RedeTV” http  http ;Quickies of the day: “Elias, Abram makes a rant about rumors of the resignation of the RedeTV” http http;1;5;2;27/10/2016;;
RT : Hoje é quinta feira Hoje é dia do programa da Claudia Leitte Hoje é dia de The Voice Brasil amém!;RT : Today is Thursday Today is day of the program, Claudia Leitte Today is the day of The Voice Brasil, amen!;2;0;7;27/10/2016;Minas Gerais, Brasil;
amei http ;loved http;2;0;0;27/10/2016;São Paulo -  Brasil;
Gostei de um vídeo  http  e Layane cantam 'Me Espera' na Audição - 'The Voice Brasil' | 5ª;I liked a video http and Layane sing 'I will Wait' in the Hearing - 'The Voice Brazil' | 5th;2;0;0;26/10/2016;Brazil;
RT : http  EU TO APAIXONADO POR ESSAS GURIAS;RT : http I am in LOVE with THESE GURIAS;2;0;1;26/10/2016;Pérola D'oeste ;
RT : Hoje é quinta feira Hoje é dia do programa da Claudia Leitte Hoje é dia de The Voice Brasil amém!;RT : Today is Thursday Today is day of the program, Claudia Leitte Today is the day of The Voice Brasil, amen!;2;0;7;27/10/2016;.;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;;
Qual eh o melhor tecnico do the voice brasil ??  ;Which is the best the technical the voice brasil ??;4;1;0;27/10/2016;Brasil;
RT : Hoje é dia de The Voice Brasil!!! Bora curtir junto com a gente. http ;RT : Today is the day of The Voice Brazil!!! Bora enjoy along with us. http;2;0;21;27/10/2016;Gaúcha  ;
Bora de spoiler the voice brasil? Bora! http ;Bora spoiler the voice brasil? Bora! http;2;0;0;27/10/2016;Snap: AlvaroPenerotti ;
RT : Ainda bem que amanhã tem The Voice Brasil... Pq eu sempre me decepciono com o ;RT : tomorrow has The Voice Brazil... because I always me decepciono with the;2;0;19;27/10/2016;Rio de Janeiro, Brasil;
The Voice Brasil é destaque na TV nesta quinta-feira. Confira a grade:  http ;The Voice of Brazil is featured on TV this Thursday. Check out the grid: http;2;0;0;27/10/2016;;
RT : Mesmo depois de cinco temporadas   continua sendo o reality musical mais assistido da TV aberta https /t…;RT : Even after five seasons continues to be the reality musical most-watched TV broadcast https /t...;2;0;18;25/10/2016;;
Hoje é dia de The Voice Brasil!!! Bora curtir junto com a gente. http ;Today is the day of The Voice Brazil!!! Bora enjoy along with us. http;2;79;21;27/10/2016;Brasil;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;27/10/2016;Na Casa Da Ivete Sangalo  ;
RT : : Escolham uma menção para usarmos durante o The Voice Brasil hoje (27/10 ;RT: RT : Choose a term for us to use during the The Voice Brazil today (27/10;2;0;3;27/10/2016;;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Campo Grande, Rio de Janeiro;
RT : quer assistir candidato que só canta bem liga no the voice brasil amanhã amores aqui é ;RT : want to watch the candidate who only sings well connects in the voice brazil tomorrow loves, here is;3;0;9;27/10/2016;;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Araxá-MG, Brasil;
RT : Anjos meeeus.. se vocês pudessem escolher a próxima música que eu vou cantar no The Voice Brasil, qual seria!?;RT : Angels meeeus.. if you could choose the next song that I will sing on The Voice Brazil, what would it be!?;1;0;21;26/10/2016;BH - MG;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;;
  Quinta é dia de? The Voice Brasil! Não vai perder heim, é logo depois de "A Lei do Amor". 22 0min. http ;Thursday is the day? The Voice Brazil! Will not miss heim, is soon after "The Law of Love". 22 0min. http;2;7;2;27/10/2016; Minas Gerais;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;;
E hj tem.. http ;And hj has.. http;1;0;0;27/10/2016;;
Michel Teló e Renato Vianna cantam ‘My Way/A Minha Vida’ na Final http ;Michel Teló and Renato Vianna sings ‘My Way/My Life " at the End http;2;0;0;27/10/2016;Boyerrullinática de Corazón;
RT : ? assiste the voice brasil ?;RT : ? watch the voice brasil ?;2;0;55;26/10/2016;Rio de Janeiro;
RT : Ainda bem que amanhã tem The Voice Brasil... Pq eu sempre me decepciono com o ;RT : tomorrow has The Voice Brazil... because I always me decepciono with the;2;0;19;27/10/2016;Belém, Brasil;
RT : Anjos meeeus.. se vocês pudessem escolher a próxima música que eu vou cantar no The Voice Brasil, qual seria!?;RT : Angels meeeus.. if you could choose the next song that I will sing on The Voice Brazil, what would it be!?;1;0;21;26/10/2016;Rio Grande do Sul, Brasil;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;26/10/2016;@bluelarryst ?;
Kassia Marvila canta 'Coleção' http ;Kassia Page sings 'Collection' http;2;0;0;27/10/2016;São Paulo -  Brasil;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Guará, Brasília;
RT : Ainda bem que amanhã tem The Voice Brasil... Pq eu sempre me decepciono com o ;RT : tomorrow has The Voice Brazil... because I always me decepciono with the;2;0;19;27/10/2016;Guarulhos - São Paulo;
RT : Joana Castanheira fez uma versão toda lindinha de Toxic, da ! ? Olha só que suces http ;RT : Joana Castanheira made a version of the entire poppet of Toxic, of ! Can just look at that suces http;2;0;29;27/10/2016;Lua/chellandmar/dpdas11/5H;
RT : ? assiste the voice brasil ?;RT : ? watch the voice brasil ?;2;0;55;26/10/2016;rbd?pll?tvd;
RT : Novo “The Voice Brasil” já supera temporada anterior http  http ;RT : New “The Voice Brazil” has surpassed the previous season http http;2;0;1;26/10/2016;Teresina, Piauí;
D'Lara canta 'You Oughta Know' http ;D Lara sings 'You Oughta Know'. http;1;0;0;27/10/2016;São Paulo -  Brasil;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Rio de Janeiro, Brasil;
Marquei como visto The Voice Brasil - 5x4 - Ep. 5x4 http  ;Marked as seen on The Voice Brazil - 5x4 - Ep. 5x4 http;2;0;0;27/10/2016;Recife, Brasil;
Veja os shows do 'The Voice Brasil' que mais bombaram após a terceira noite de Audições .com http ;See the shows of 'The Voice Brasil' most bombaram after the third night of Auditions .with http;3;0;0;27/10/2016;;
RT : Joana Castanheira fez uma versão toda lindinha de Toxic, da ! ? Olha só que suces http ;RT : Joana Castanheira made a version of the entire poppet of Toxic, of ! Can just look at that suces http;2;0;29;27/10/2016;;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;;
RT : Ainda bem que amanhã tem The Voice Brasil... Pq eu sempre me decepciono com o ;RT : tomorrow has The Voice Brazil... because I always me decepciono with the;2;0;19;27/10/2016;+55021;
De noite tem show de D 7 e após tem The Voice Brasil;Night has show D 7 and after has The Voice Brasil;2;0;0;27/10/2016;Recife, Brasil;
TO olhando X factor brasil.... mas só pq o the voice de Vdd começa às 23:55;TO looking X factor brazil.... but just because the voice of Vdd starts at 23:55;2;0;0;26/10/2016;;
RT : Anjos meeeus.. se vocês pudessem escolher a próxima música que eu vou cantar no The Voice Brasil, qual seria!?;RT : Angels meeeus.. if you could choose the next song that I will sing on The Voice Brazil, what would it be!?;1;0;21;26/10/2016;São Paulo, Brasil;
Bruno Gadiol canta 'Que Sorte a Nossa' http ;Bruno Gadiol sings 'how Lucky are we' http;2;0;0;27/10/2016;São Paulo -  Brasil;
Hoje tem The Voice Brasil ?;Today has The Voice Brasil ?;2;0;0;27/10/2016;Boa Esperança, Brasil;
Última audição às cegas do The Voice Brasil hoje. Tudo indica que teremos a cantora amapaense Ariel na telinha da Globo. Vamos torcer.;The last hearing to the blind of the Voice Brazil today. Everything indicates that we will have the singer macapá Ariel on the big screen of the Globe. Let's hope.;1;4;5;27/10/2016;Macapá - AP;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;26/10/2016;;
Finalmente hj vou ver o X Factor BR, amanhã o The Voice Brasil!!;Finally I'm going to see the X Factor BR, tomorrow the The Voice Brasil!!;3;0;0;26/10/2016;Brasília, Brasil;
Hoje tem The Voice Brasil, e adivinhem pra quem vai minha torcida? Dono das covinhas mais lindas ? http ;Today has The Voice Brazil, and guess for who is going to my fans? The owner of the dimpled most beautiful ? http;2;2;0;27/10/2016;23/08/16;
Gostei de um vídeo  http  Lilian e Layane cantam Me Espera Sandy e Junior The Voice Brasil 2016 5ª;I liked a video http Lilian and Layane sing I will Wait for Sandy & Junior The Voice Brasil 2016 5th;3;0;0;26/10/2016;Brazil;
  rola um The Voice Brasil;rolls a The Voice Brasil;2;0;0;26/10/2016;;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;Campinas, São Paulo;
Anjos meeeus.. se vocês pudessem escolher a próxima música que eu vou cantar no The Voice Brasil, qual seria!?;Angels meeeus.. if you could choose the next song that I will sing on The Voice Brazil, what would it be!?;1;90;21;26/10/2016;;
Administração de Ceilândia: The Voice Brasil http  http ;Administration of Schools: The Voice Brasil http http;2;0;0;27/10/2016;;
Rapidinhas do dia: “Larissa Manoela quer fazer carreira internacional” http  http ;Quickies of the day: “Larissa Manoela want to make an international career” http;2;3;2;27/10/2016;;
"O programa The Voice Brasil, da Claudinha Leitte" kkkkk <3;"The program The Voice Brasil Claudinha Leitte" kkkkk <3;2;1;0;26/10/2016;Petrópolis, RJ - Brasil;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;no coracao das novinha ;
RT : Mesmo depois de cinco temporadas   continua sendo o reality musical mais assistido da TV aberta https /t…;RT : Even after five seasons continues to be the reality musical most-watched TV broadcast https /t...;2;0;18;26/10/2016;;
HOJE TEM THE VOICE BRASIL http ;TODAY HAS THE VOICE BRASIL http;2;0;1;27/10/2016;Bahia;
RT : Rapidinhas do dia: “Anaju Dorigon é confirmada em Belaventura” http  http ;RT : Quickies of the day: “Anaju Dorigon is confirmed in Belaventura” http http;2;0;3;27/10/2016;Goiânia, Brasil;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Itaguaí, Brasil;
?? Rapidinhas do dia: “Audiência do The Voice Brasil ultrapassa temporada anterior” http ;?? Quickies of the day: “the Audience of the Voice Brazil surpasses the previous season” http;3;1;1;27/10/2016;;
RT : Ainda bem que amanhã tem The Voice Brasil... Pq eu sempre me decepciono com o ;RT : tomorrow has The Voice Brazil... because I always me decepciono with the;2;0;19;27/10/2016;Rio - Brasil;
Hoje tem The Voice Brasil, Brasilllllll!!!!! Continuem acompanhando que essa galera toda tá… http ;Today has The Voice Brazil, Brasilllllll!!!!! Continue watching these guys all ok... http;2;3;0;27/10/2016;São Paulo, Brasil;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Rua da Amargura;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Parque Anchieta;
  ainda acho menos pior que The Voice Brasil!  ninguém aguenta Cláudia Leite,  Brown e Teló;I still think the least worst that The Voice of Brazil! no one can stand to Claudia Leite, Brown and Teló;1;0;0;27/10/2016;Barro, Recife;
X-factor não é the voice. Entendam, Brasil ;X-factor is not the voice. Understand, Brazil;2;1;0;27/10/2016;Brasil,;
RT : The Voice Brasil | Nira Duarte canta 'Pra Te Esquecer' | Globo Play http ;RT : The Voice Brasil | Nira Duarte sings 'To Forget You' | the Globe Play http;2;0;1;26/10/2016;Bahia, Brasil;
Sério que tenho que ouvir Keylla cantando "infiel" no snap?? Eu não virava a cadeira p ela no the voice e muito menos no X factor Brasil;Seriously I have to listen to Keylla singing "unfaithful" in the snap?? I have not turned the chair p it in the voice and much less on the X factor Brasil;1;0;0;26/10/2016;Vitória, Brasil;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;;
  Bem que poderia participar do The Voice Brasil! ??? Linda, te amo! ??;Well that could be part of the Voice Brazil! ??? Beautiful, love you! RT : Nira Duarte, Ex-vocalista da Companhia do Calypso é aprovada no The Voice Brasil http ;RT : Nira Duarte, Ex-lead singer of Company of the Calypso is approved at The Voice Brasil http;2;0;1;26/10/2016;Bahia, Brasil;
RT : Ainda bem que amanhã tem The Voice Brasil... Pq eu sempre me decepciono com o ;RT : tomorrow has The Voice Brazil... because I always me decepciono with the;2;0;19;27/10/2016;Rio de Janeiro, Brasil;
Recebi na tarde de ontem (25/10) a visita do Denilson Bhastos do The Voice Brasil, e do João Henrique Sena, ambos... http ;I got in yesterday afternoon (25/10) the visit of Denilson Bhastos of the Voice Brazil, and João Henrique Sena, both... http;2;1;0;26/10/2016;;
“The Voice Brasil” eleva a audiência da Globo em SP e no RJ http  http ;“The Voice Brazil” elevates the audience of the Globe in SP and RJ http;3;1;1;26/10/2016;Mairinque;
Saí do The Voice pro X Factor Brasil, o nível caiu tanto que atravessou o chão ?;I came out of the Voice pro X Factor Brazil, the level dropped so much that it crossed the floor ?;2;0;0;26/10/2016;Rio de Janeiro;
I've just watched episode S05E04 of The Voice Brasil!  Voice Brasil  http  http ;I've just watched episode S05E04 of The Voice Brazil! The Voice Brasil http http;2;0;0;27/10/2016;Balaclava - Ucrania;
RT : Os novinhos tão sensacionais! E o povo do twitter (?) tá meio bolado com a vida, hahaha! Vem ver: http ;RT : The brand new so great! And the people of twitter (?) on the right half mad with life, hahaha! Come and see: http;2;0;31;27/10/2016;Mato Grosso, Brasil;
RT : Eu achava The Voice Brasil ruim. Até ver o X-Factor da Band  - http   via ;RT : I thought The Voice Brasil bad. Until you see the X-Factor of the Band - http via;2;0;12;27/10/2016;Joinville, Brazil;
RT : Rapidinhas do dia: “Mariano descobre tumor no cérebro ao sofrer acidente do Saltibum” http  https /t.c…;RT : Quickies of the day: “Mariano discovers brain tumor when he suffered the accident of Saltibum” http /https t. c...;2;0;2;27/10/2016;;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;Polis ;
RT : Ainda bem que amanhã tem The Voice Brasil... Pq eu sempre me decepciono com o ;RT : tomorrow has The Voice Brazil... because I always me decepciono with the;2;0;19;27/10/2016;;
RT : quer assistir candidato que só canta bem liga no the voice brasil amanhã amores aqui é ;RT : want to watch the candidate who only sings well connects in the voice brazil tomorrow loves, here is;3;0;9;27/10/2016;Natal, Brasil;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016; Brasil;
Rapidinhas do dia: “Saiba qual a pauta do Câmera Record desta quinta-feira” http  http ;Quickies of the day: “Learn what the agenda of the in Camera Record of this Thursday http http;2;3;3;27/10/2016;;
RT : ? assiste the voice brasil ?;RT : ? watch the voice brasil ?;2;0;55;26/10/2016;alwaystelena;
RT : ? assiste the voice brasil ?;RT : ? watch the voice brasil ?;2;0;55;26/10/2016;OT5;
Novo “The Voice Brasil” já supera temporada anterior http  http ;New “The Voice Brazil” has surpassed the previous season http http;2;12;1;26/10/2016;Brazil;
    isso que é triste a Naryane Cantando . The Voice Brasil . Kkkkk;it is sad to Naryane Singing . The Voice Brazil . Kkkkk;1;0;0;27/10/2016;Flamengo, Rio de Janeiro;
RT : Hoje é dia de The Voice Brasil!!! Bora curtir junto com a gente. http ;RT : Today is the day of The Voice Brazil!!! Bora enjoy along with us. http;2;0;21;27/10/2016;Guararapes;
RT : To esperando começar the Voice Brasil;RT : To waiting to start the Voice Brasil;2;0;1;27/10/2016;;
   Meu deus do céu! The Voice Brasil tá perdendo!;My god in heaven! The Voice Brasil're missing!;2;1;0;27/10/2016;Queimados, Rio de Janeiro;
Hoje é dia do programa da Claudia Leitte, The Voice Brasil;Today is the day of the program from Claudia Leitte The Voice Brasil;2;3;2;27/10/2016;;
RT : Rapidinhas do dia: “Saiba qual a pauta do Câmera Record desta quinta-feira” http  http ;RT : Quickies of the day: “Learn what the agenda of the in Camera Record of this Thursday http http;2;0;3;27/10/2016;RJ;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;São Paulo;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Itaguaí, Rio de Janeiro;
RT : Anjos meeeus.. se vocês pudessem escolher a próxima música que eu vou cantar no The Voice Brasil, qual seria!?;RT : Angels meeeus.. if you could choose the next song that I will sing on The Voice Brazil, what would it be!?;1;0;21;26/10/2016;Jeremy rt Ariana  follows;
RT : Mesmo depois de cinco temporadas   continua sendo o reality musical mais assistido da TV aberta https /t…;RT : Even after five seasons continues to be the reality musical most-watched TV broadcast https /t...;2;0;18;26/10/2016;;
RT : Anjos meeeus.. se vocês pudessem escolher a próxima música que eu vou cantar no The Voice Brasil, qual seria!?;RT : Angels meeeus.. if you could choose the next song that I will sing on The Voice Brazil, what would it be!?;1;0;21;26/10/2016;;
RT Rafah_Musi Anjos meeeus.. se vocês pudessem escolher a próxima música que eu vou cantar no The Voice Brasil, qual seria!?;RT Rafah_Musi Angels meeeus.. if you could choose the next song that I will sing on The Voice Brazil, what would it be!?;1;0;0;26/10/2016;tediolandia;
RT : Hoje é dia de The Voice Brasil!!! Bora curtir junto com a gente. http ;RT : Today is the day of The Voice Brazil!!! Bora enjoy along with us. http;2;0;21;27/10/2016;;
Daqui a pouco começa o the voice Brasil amo programa que tem música envolvida ??;Soon begins the the voice Brazil I love the program that has music involved can?;1;0;0;27/10/2016;;
RT : Ainda bem que amanhã tem The Voice Brasil... Pq eu sempre me decepciono com o ;RT : tomorrow has The Voice Brazil... because I always me decepciono with the;2;0;19;27/10/2016;brasil;
Hoje tem The Voice Brasil, Brasilllllll!!!!! Continuem acompanhando que essa galera toda tá deixando tudo lindo... http ;Today has The Voice Brazil, Brasilllllll!!!!! Continue watching these guys all okay-leaving it all beautiful... http;2;1;0;27/10/2016;São Paulo, Brasil;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Brasil;
  Girrrrrrrl you're killing it on the voice! I'm from Brasil and I already listen to your audition a thousand times! my fav one!!;Girrrrrrrl you're killing it on the voice! I'm from Brazil and I already listen to your audition a thousand times! my fav one!!;1;0;0;26/10/2016;The World;
Novo “The Voice Brasil” já supera temporada anterior http  http ;New “The Voice Brazil” has surpassed the previous season http http;2;3;1;26/10/2016;Goiânia - GO;
RT : Hoje é dia de The Voice Brasil!!! Bora curtir junto com a gente. http ;RT : Today is the day of The Voice Brazil!!! Bora enjoy along with us. http;2;0;21;27/10/2016;;
RT : Ainda bem que amanhã tem The Voice Brasil... Pq eu sempre me decepciono com o ;RT : tomorrow has The Voice Brazil... because I always me decepciono with the;2;0;19;27/10/2016;Rio de Janeiro;
RT : Rapidinhas do dia: “Mariano descobre tumor no cérebro ao sofrer acidente do Saltibum” http  https /t.c…;RT : Quickies of the day: “Mariano discovers brain tumor when he suffered the accident of Saltibum” http /https t. c...;2;0;2;27/10/2016;RJ;
Gente pqp a diferença do the voice UK E DO BRASIL eh tipo 100000 a 10 kkkkkkk serio puta merda to com dó do brasil;People!! the difference of the voice UK AND BRAZIL eh type 100000 10. serious fucking shit to with c of brazil;1;1;0;26/10/2016;Passa Quatro, Minas Gerais;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Laranjeiras, Rio de Janeiro;
RT : Anjos meeeus.. se vocês pudessem escolher a próxima música que eu vou cantar no The Voice Brasil, qual seria!?;RT : Angels meeeus.. if you could choose the next song that I will sing on The Voice Brazil, what would it be!?;1;0;21;26/10/2016;Rio de Janeiro, Brasil;
Gostei de um vídeo  http  Zonta canta 'Highway To Hell' - 'The Voice Brasil' | 5ª Temporada;I liked a video http Zonta sings 'Highway To Hell' - 'The Voice Brazil' | 5th Season;2;0;0;27/10/2016;;
RT : Rapidinhas do dia: “Gravações de novo reino à todo vapor em A Terra Prometida” http  http ;RT : Quickies of the day: “the Recordings of the new kingdom to the whole steam in The Promised Land” ... http;2;0;4;27/10/2016;;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;;
RT : Mesmo depois de cinco temporadas   continua sendo o reality musical mais assistido da TV aberta https /t…;RT : Even after five seasons continues to be the reality musical most-watched TV broadcast https /t...;2;0;18;26/10/2016;Brasil;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Teresina, Brasil;
Eu no the Voice kids Brasil 17;I on the Voice kids Brazil 17;2;0;0;27/10/2016;CDD AP;
RT : Hoje é dia de The Voice Brasil!!! Bora curtir junto com a gente. http ;RT : Today is the day of The Voice Brazil!!! Bora enjoy along with us. http;2;0;21;27/10/2016;Santa Catarina ;
RT Rafah_Musi Anjos meeeus.. se vocês pudessem escolher a próxima música que eu vou cantar no The Voice Brasil, qual seria!?;RT Rafah_Musi Angels meeeus.. if you could choose the next song that I will sing on The Voice Brazil, what would it be!?;1;0;0;26/10/2016;Putarialândia;
RT : Kassia Marvila, eu tô no chão!  http    http ;RT : Kassia Page, I'm on the floor! http http;2;0;224;27/10/2016;;
RT : Rapidinhas do dia: “Saiba qual a pauta do Câmera Record desta quinta-feira” http  http ;RT : Quickies of the day: “Learn what the agenda of the in Camera Record of this Thursday http http;2;0;3;27/10/2016;;
X-Factor Brasil serve pra quem reclamava do The Voice Brasil, como eu, perceber que tudo que é ruim pode piorar...;X-Factor Brazil serves for those who complained of the Voice Brazil, as I, realize that everything that is bad can get worse...;1;1;1;26/10/2016;Pau dos Ferros, Brazil;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;Indaiatuba, Brasil;
RT : Esse X Factor Brasil é tipo uma segunda divisão do The Voice.;RT : This X Factor Brazil is like a second division of the Voice.;2;0;55;27/10/2016;;
  the Voice é outro programa, amor;the Voice is another program, love;3;0;0;27/10/2016;Manaus, Brasil;
Rapidinhas do dia: “SBT exibe nova chamada de Carinha de Anjo com as freiras” http  , http ;Quickies of the day: “SBT displays new call of Angel's Face with the nuns” http , http;1;2;2;27/10/2016;;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;;
RT : ? assiste the voice brasil ?;RT : ? watch the voice brasil ?;2;0;55;26/10/2016;Brasil;
The Voice Brasil: Audições Às Cegas e mais http ;The Voice Brazil: Auditions Blindly and more http;2;0;0;27/10/2016;;
Será que ele quis fazer uma linha tipo The Voice Brasil ?  êmioMultishow;Could it be that he wanted to make a line type, The Voice Brazil ? êmioMultishow;2;0;0;25/10/2016;são paulo;
eai escolha sua voz para seguir na segunda fase o The voice brasil 5 edição;eai select your voice to follow in the second phase of the voice brazil 5 edition;2;1;0;27/10/2016;LUA ;
Programação pra Hoje  -Haja Coracao  -Supernatural  -The Voice Brasil -Adnight  -AHS6;Schedule for Today -There is Heart -Supernatural -The Voice Brasil -Adnight -AHS6;3;0;0;27/10/2016;Hogwarts;
Claudia Leitte vira piada com roupa bizarra no “The Voice Brasil” http ;Claudia Leitte turn to joke with clothes, bizarre in “The Voice Brasil” http;2;0;0;27/10/2016;Minas Gerais, Brasil;
The Voice Brasil;The Voice Brasil;2;0;0;26/10/2016;;
RT : Ivete Rainha do The Voice Brasil, as outras vão ter que aceitar. êmioMultishow http ;RT : Ivete Queen of the Voice Brazil, the other will have to accept. êmioMultishow http;2;0;56;25/10/2016;Rola do Riker ;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;brasil;
